geometry_label,n,a,rAR,lead_width,energy,transmission,conductance_spinless_units,lead_mode_count_if_available
n4.0_W4,4.0,30.0,1.0,4,-3.46,0.8578460714882417,0.8578460714882417,1
n4.0_W4,4.0,30.0,1.0,4,-3.4566666666666666,0.29336884130627633,0.29336884130627633,1
n4.0_W4,4.0,30.0,1.0,4,-3.453333333333333,0.20627987012779114,0.20627987012779114,1
n4.0_W4,4.0,30.0,1.0,4,-3.4499999999999997,0.06427954230571449,0.06427954230571449,1
n4.0_W4,4.0,30.0,1.0,4,-3.4466666666666663,0.5558473974782323,0.5558473974782323,1
n4.0_W4,4.0,30.0,1.0,4,-3.4433333333333334,0.9992721235760316,0.9992721235760316,1
n4.0_W4,4.0,30.0,1.0,4,-3.44,0.926032812541274,0.926032812541274,1
n4.0_W4,4.0,30.0,1.0,4,-3.4366666666666665,0.895103543735288,0.895103543735288,1
n4.0_W4,4.0,30.0,1.0,4,-3.433333333333333,0.934830802940849,0.934830802940849,1
n4.0_W4,4.0,30.0,1.0,4,-3.4299999999999997,0.8833681822800203,0.8833681822800203,1
n4.0_W4,4.0,30.0,1.0,4,-3.4266666666666667,0.9541853480789213,0.9541853480789213,1
n4.0_W4,4.0,30.0,1.0,4,-3.4233333333333333,0.9963997366061244,0.9963997366061244,1
n4.0_W4,4.0,30.0,1.0,4,-3.42,0.9632392189191322,0.9632392189191322,1
n4.0_W4,4.0,30.0,1.0,4,-3.4166666666666665,0.9959883766068532,0.9959883766068532,1
n4.0_W4,4.0,30.0,1.0,4,-3.413333333333333,0.9959627234133672,0.9959627234133672,1
n4.0_W4,4.0,30.0,1.0,4,-3.41,0.886255198355882,0.886255198355882,1
n4.0_W4,4.0,30.0,1.0,4,-3.4066666666666667,0.12910222814902592,0.12910222814902592,1
n4.0_W4,4.0,30.0,1.0,4,-3.4033333333333333,0.43563116766188437,0.43563116766188437,1
n4.0_W4,4.0,30.0,1.0,4,-3.4,0.9522747557708571,0.9522747557708571,1
n4.0_W4,4.0,30.0,1.0,4,-3.3966666666666665,0.19528628144448107,0.19528628144448107,1
n4.0_W4,4.0,30.0,1.0,4,-3.393333333333333,0.30567265077386624,0.30567265077386624,1
n4.0_W4,4.0,30.0,1.0,4,-3.3899999999999997,0.017752826533629012,0.017752826533629012,1
n4.0_W4,4.0,30.0,1.0,4,-3.3866666666666667,0.42277997044302984,0.42277997044302984,1
n4.0_W4,4.0,30.0,1.0,4,-3.3833333333333333,0.39072872351215243,0.39072872351215243,1
n4.0_W4,4.0,30.0,1.0,4,-3.38,0.6159567241048544,0.6159567241048544,1
n4.0_W4,4.0,30.0,1.0,4,-3.3766666666666665,0.7704167135308686,0.7704167135308686,1
n4.0_W4,4.0,30.0,1.0,4,-3.373333333333333,0.9660703918508624,0.9660703918508624,1
n4.0_W4,4.0,30.0,1.0,4,-3.37,0.9183125389565076,0.9183125389565076,1
n4.0_W4,4.0,30.0,1.0,4,-3.3666666666666667,0.025383901214793406,0.025383901214793406,1
n4.0_W4,4.0,30.0,1.0,4,-3.3633333333333333,0.8319797551853488,0.8319797551853488,1
n4.0_W4,4.0,30.0,1.0,4,-3.36,0.9198614544682447,0.9198614544682447,1
n4.0_W4,4.0,30.0,1.0,4,-3.3566666666666665,0.6747863002221461,0.6747863002221461,1
n4.0_W4,4.0,30.0,1.0,4,-3.353333333333333,0.5646417655535885,0.5646417655535885,1
n4.0_W4,4.0,30.0,1.0,4,-3.35,0.2522617577438502,0.2522617577438502,1
n4.0_W4,4.0,30.0,1.0,4,-3.3466666666666667,0.461963836379525,0.461963836379525,1
n4.0_W4,4.0,30.0,1.0,4,-3.3433333333333333,0.01100631639621529,0.01100631639621529,1
n4.0_W4,4.0,30.0,1.0,4,-3.34,0.5683365765130943,0.5683365765130943,1
n4.0_W4,4.0,30.0,1.0,4,-3.3366666666666664,0.565440718100852,0.565440718100852,1
n4.0_W4,4.0,30.0,1.0,4,-3.333333333333333,0.06592742841259565,0.06592742841259565,1
n4.0_W4,4.0,30.0,1.0,4,-3.33,0.11834613552133821,0.11834613552133821,1
n4.0_W4,4.0,30.0,1.0,4,-3.3266666666666667,0.13428658379932087,0.13428658379932087,1
n4.0_W4,4.0,30.0,1.0,4,-3.3233333333333333,0.1855427895629018,0.1855427895629018,1
n4.0_W4,4.0,30.0,1.0,4,-3.32,0.03649664876013004,0.03649664876013004,1
n4.0_W4,4.0,30.0,1.0,4,-3.3166666666666664,0.014953247049122615,0.014953247049122615,1
n4.0_W4,4.0,30.0,1.0,4,-3.3133333333333335,0.005116740453657664,0.005116740453657664,1
n4.0_W4,4.0,30.0,1.0,4,-3.31,0.03940975263681743,0.03940975263681743,1
n4.0_W4,4.0,30.0,1.0,4,-3.3066666666666666,0.18725156958323808,0.18725156958323808,1
n4.0_W4,4.0,30.0,1.0,4,-3.3033333333333332,0.360476100225843,0.360476100225843,1
n4.0_W4,4.0,30.0,1.0,4,-3.3,0.23532624502144225,0.23532624502144225,1
n4.0_W4,4.0,30.0,1.0,4,-3.296666666666667,0.7540896130634073,0.7540896130634073,1
n4.0_W4,4.0,30.0,1.0,4,-3.293333333333333,0.9999156566393258,0.9999156566393258,1
n4.0_W4,4.0,30.0,1.0,4,-3.29,0.9055490605015012,0.9055490605015012,1
n4.0_W4,4.0,30.0,1.0,4,-3.2866666666666666,0.11931170587297456,0.11931170587297456,1
n4.0_W4,4.0,30.0,1.0,4,-3.283333333333333,0.0064922189928098,0.0064922189928098,1
n4.0_W4,4.0,30.0,1.0,4,-3.28,0.08885607741375476,0.08885607741375476,1
n4.0_W4,4.0,30.0,1.0,4,-3.2766666666666664,0.3423218701022028,0.3423218701022028,1
n4.0_W4,4.0,30.0,1.0,4,-3.2733333333333334,0.30047313712233076,0.30047313712233076,1
n4.0_W4,4.0,30.0,1.0,4,-3.27,0.014527054711121775,0.014527054711121775,1
n4.0_W4,4.0,30.0,1.0,4,-3.2666666666666666,0.573828732052297,0.573828732052297,1
n4.0_W4,4.0,30.0,1.0,4,-3.263333333333333,0.9933415922901865,0.9933415922901865,1
n4.0_W4,4.0,30.0,1.0,4,-3.26,0.9916688814718413,0.9916688814718413,1
n4.0_W4,4.0,30.0,1.0,4,-3.256666666666667,0.8838752331749473,0.8838752331749473,1
n4.0_W4,4.0,30.0,1.0,4,-3.2533333333333334,0.8336723542020795,0.8336723542020795,1
n4.0_W4,4.0,30.0,1.0,4,-3.25,0.8795139009908516,0.8795139009908516,1
n4.0_W4,4.0,30.0,1.0,4,-3.2466666666666666,0.5325726911070725,0.5325726911070725,1
n4.0_W4,4.0,30.0,1.0,4,-3.243333333333333,0.6632449273859568,0.6632449273859568,1
n4.0_W4,4.0,30.0,1.0,4,-3.2399999999999998,0.7924205062481683,0.7924205062481683,1
n4.0_W4,4.0,30.0,1.0,4,-3.2366666666666664,0.9407438024525182,0.9407438024525182,1
n4.0_W4,4.0,30.0,1.0,4,-3.2333333333333334,0.8505262467910742,0.8505262467910742,1
n4.0_W4,4.0,30.0,1.0,4,-3.23,0.1170599020371854,0.1170599020371854,1
n4.0_W4,4.0,30.0,1.0,4,-3.2266666666666666,0.1806046471697573,0.1806046471697573,1
n4.0_W4,4.0,30.0,1.0,4,-3.223333333333333,0.976990002446473,0.976990002446473,1
n4.0_W4,4.0,30.0,1.0,4,-3.2199999999999998,0.3934234186280148,0.3934234186280148,1
n4.0_W4,4.0,30.0,1.0,4,-3.216666666666667,0.0017853509050638052,0.0017853509050638052,1
n4.0_W4,4.0,30.0,1.0,4,-3.2133333333333334,0.6861139461231898,0.6861139461231898,1
n4.0_W4,4.0,30.0,1.0,4,-3.21,0.9773407403644755,0.9773407403644755,1
n4.0_W4,4.0,30.0,1.0,4,-3.2066666666666666,0.9607223306967635,0.9607223306967635,1
n4.0_W4,4.0,30.0,1.0,4,-3.203333333333333,0.49608772858497774,0.49608772858497774,1
n4.0_W4,4.0,30.0,1.0,4,-3.2,0.17327067111913175,0.17327067111913175,1
n4.0_W4,4.0,30.0,1.0,4,-3.1966666666666668,0.3824327433213088,0.3824327433213088,1
n4.0_W4,4.0,30.0,1.0,4,-3.1933333333333334,0.5677272096694246,0.5677272096694246,1
n4.0_W4,4.0,30.0,1.0,4,-3.19,0.6603727639071639,0.6603727639071639,1
n4.0_W4,4.0,30.0,1.0,4,-3.1866666666666665,0.6728830342760206,0.6728830342760206,1
n4.0_W4,4.0,30.0,1.0,4,-3.183333333333333,0.44214351743081376,0.44214351743081376,1
n4.0_W4,4.0,30.0,1.0,4,-3.1799999999999997,0.6465491191213087,0.6465491191213087,1
n4.0_W4,4.0,30.0,1.0,4,-3.1766666666666667,0.3730170469092024,0.3730170469092024,1
n4.0_W4,4.0,30.0,1.0,4,-3.1733333333333333,0.0803452822013862,0.0803452822013862,1
n4.0_W4,4.0,30.0,1.0,4,-3.17,0.847495174382962,0.847495174382962,1
n4.0_W4,4.0,30.0,1.0,4,-3.1666666666666665,0.07661293210794722,0.07661293210794722,1
n4.0_W4,4.0,30.0,1.0,4,-3.163333333333333,0.14751554160023775,0.14751554160023775,1
n4.0_W4,4.0,30.0,1.0,4,-3.16,0.21398482677749806,0.21398482677749806,1
n4.0_W4,4.0,30.0,1.0,4,-3.1566666666666667,0.5246924944223229,0.5246924944223229,1
n4.0_W4,4.0,30.0,1.0,4,-3.1533333333333333,0.2775957598542011,0.2775957598542011,1
n4.0_W4,4.0,30.0,1.0,4,-3.15,0.24311690348181028,0.24311690348181028,1
n4.0_W4,4.0,30.0,1.0,4,-3.1466666666666665,0.2504026089803625,0.2504026089803625,1
n4.0_W4,4.0,30.0,1.0,4,-3.1433333333333335,0.8544695559415946,0.8544695559415946,1
n4.0_W4,4.0,30.0,1.0,4,-3.1399999999999997,0.4032606712098653,0.4032606712098653,1
n4.0_W4,4.0,30.0,1.0,4,-3.1366666666666667,0.06716871900961484,0.06716871900961484,1
n4.0_W4,4.0,30.0,1.0,4,-3.1333333333333333,0.009001002764030899,0.009001002764030899,1
n4.0_W4,4.0,30.0,1.0,4,-3.13,0.18224266823475507,0.18224266823475507,1
n4.0_W4,4.0,30.0,1.0,4,-3.1266666666666665,0.5626620933499038,0.5626620933499038,1
n4.0_W4,4.0,30.0,1.0,4,-3.123333333333333,0.24912619102668518,0.24912619102668518,1
n4.0_W4,4.0,30.0,1.0,4,-3.12,0.005320295218235762,0.005320295218235762,1
n4.0_W4,4.0,30.0,1.0,4,-3.1166666666666667,0.00036095330483526777,0.00036095330483526777,1
n4.0_W4,4.0,30.0,1.0,4,-3.1133333333333333,0.04962251313711361,0.04962251313711361,1
n4.0_W4,4.0,30.0,1.0,4,-3.11,0.05826806868543788,0.05826806868543788,1
n4.0_W4,4.0,30.0,1.0,4,-3.1066666666666665,0.1330080750476157,0.1330080750476157,1
n4.0_W4,4.0,30.0,1.0,4,-3.1033333333333335,0.003028172985392619,0.003028172985392619,1
n4.0_W4,4.0,30.0,1.0,4,-3.1,0.27132439911712775,0.27132439911712775,1
n4.0_W4,4.0,30.0,1.0,4,-3.0966666666666667,0.21221795914931602,0.21221795914931602,1
n4.0_W4,4.0,30.0,1.0,4,-3.0933333333333333,0.0018486068044667678,0.0018486068044667678,1
n4.0_W4,4.0,30.0,1.0,4,-3.09,0.967862199012962,0.967862199012962,1
n4.0_W4,4.0,30.0,1.0,4,-3.086666666666667,0.9296372906667417,0.9296372906667417,1
n4.0_W4,4.0,30.0,1.0,4,-3.083333333333333,0.8810217707484006,0.8810217707484006,1
n4.0_W4,4.0,30.0,1.0,4,-3.08,0.9740499456411186,0.9740499456411186,1
n4.0_W4,4.0,30.0,1.0,4,-3.0766666666666667,0.5894169733871201,0.5894169733871201,1
n4.0_W4,4.0,30.0,1.0,4,-3.0733333333333333,0.09068274024922544,0.09068274024922544,1
n4.0_W4,4.0,30.0,1.0,4,-3.07,0.30413999331007224,0.30413999331007224,1
n4.0_W4,4.0,30.0,1.0,4,-3.0666666666666664,0.4152773109272488,0.4152773109272488,1
n4.0_W4,4.0,30.0,1.0,4,-3.0633333333333335,0.4530212927137053,0.4530212927137053,1
n4.0_W4,4.0,30.0,1.0,4,-3.06,0.7322362223267344,0.7322362223267344,1
n4.0_W4,4.0,30.0,1.0,4,-3.0566666666666666,0.7302804685456858,0.7302804685456858,1
n4.0_W4,4.0,30.0,1.0,4,-3.0533333333333332,0.15909569958890318,0.15909569958890318,1
n4.0_W4,4.0,30.0,1.0,4,-3.05,0.10376121888193993,0.10376121888193993,1
n4.0_W4,4.0,30.0,1.0,4,-3.046666666666667,0.9423196049442875,0.9423196049442875,1
n4.0_W4,4.0,30.0,1.0,4,-3.0433333333333334,0.5652444673985338,0.5652444673985338,1
n4.0_W4,4.0,30.0,1.0,4,-3.04,0.9596244789829316,0.9596244789829316,1
n4.0_W4,4.0,30.0,1.0,4,-3.0366666666666666,0.04114148504509924,0.04114148504509924,1
n4.0_W4,4.0,30.0,1.0,4,-3.033333333333333,0.9607174696191509,0.9607174696191509,1
n4.0_W4,4.0,30.0,1.0,4,-3.0300000000000002,0.9971494502051531,0.9971494502051531,1
n4.0_W4,4.0,30.0,1.0,4,-3.0266666666666664,0.4267138782306519,0.4267138782306519,1
n4.0_W4,4.0,30.0,1.0,4,-3.0233333333333334,0.3691109438484025,0.3691109438484025,1
n4.0_W4,4.0,30.0,1.0,4,-3.02,0.4661975472612838,0.4661975472612838,1
n4.0_W4,4.0,30.0,1.0,4,-3.0166666666666666,0.5870104735390231,0.5870104735390231,1
n4.0_W4,4.0,30.0,1.0,4,-3.013333333333333,0.7510940917473766,0.7510940917473766,1
n4.0_W4,4.0,30.0,1.0,4,-3.01,0.49174495140747515,0.49174495140747515,1
n4.0_W4,4.0,30.0,1.0,4,-3.006666666666667,0.4068746916533957,0.4068746916533957,1
n4.0_W4,4.0,30.0,1.0,4,-3.0033333333333334,0.0468893258673938,0.0468893258673938,1
n4.0_W4,4.0,30.0,1.0,4,-3.0,0.1718501256463626,0.1718501256463626,1
n1.2_W10,1.2,30.0,1.0,10,-3.8,0.9253193940697197,0.9253193940697197,1
n1.2_W10,1.2,30.0,1.0,10,-3.7966666666666664,0.5923723637783831,0.5923723637783831,1
n1.2_W10,1.2,30.0,1.0,10,-3.793333333333333,0.29246097145899774,0.29246097145899774,1
n1.2_W10,1.2,30.0,1.0,10,-3.79,0.218319118259762,0.218319118259762,1
n1.2_W10,1.2,30.0,1.0,10,-3.7866666666666666,0.2391534506401438,0.2391534506401438,1
n1.2_W10,1.2,30.0,1.0,10,-3.783333333333333,0.3942027293588767,0.3942027293588767,1
n1.2_W10,1.2,30.0,1.0,10,-3.78,0.8941513142681461,0.8941513142681461,1
n1.2_W10,1.2,30.0,1.0,10,-3.7766666666666664,0.027262471166678893,0.027262471166678893,1
n1.2_W10,1.2,30.0,1.0,10,-3.773333333333333,0.001919723287017646,0.001919723287017646,1
n1.2_W10,1.2,30.0,1.0,10,-3.77,0.018330841400831417,0.018330841400831417,1
n1.2_W10,1.2,30.0,1.0,10,-3.7666666666666666,0.02736685979460694,0.02736685979460694,1
n1.2_W10,1.2,30.0,1.0,10,-3.763333333333333,0.9434981153110616,0.9434981153110616,1
n1.2_W10,1.2,30.0,1.0,10,-3.76,0.43318621844356847,0.43318621844356847,1
n1.2_W10,1.2,30.0,1.0,10,-3.7566666666666664,0.1604158979185161,0.1604158979185161,1
n1.2_W10,1.2,30.0,1.0,10,-3.753333333333333,0.07119685335652057,0.07119685335652057,1
n1.2_W10,1.2,30.0,1.0,10,-3.75,0.031154642203414795,0.031154642203414795,1
n1.2_W10,1.2,30.0,1.0,10,-3.7466666666666666,0.0065515945610311425,0.0065515945610311425,1
n1.2_W10,1.2,30.0,1.0,10,-3.743333333333333,0.009994976081450694,0.009994976081450694,1
n1.2_W10,1.2,30.0,1.0,10,-3.7399999999999998,0.39447344808862356,0.39447344808862356,1
n1.2_W10,1.2,30.0,1.0,10,-3.7366666666666664,0.9041812973853285,0.9041812973853285,1
n1.2_W10,1.2,30.0,1.0,10,-3.7333333333333334,0.003897959904946636,0.003897959904946636,1
n1.2_W10,1.2,30.0,1.0,10,-3.73,0.1229813611499958,0.1229813611499958,1
n1.2_W10,1.2,30.0,1.0,10,-3.7266666666666666,0.20438430166917995,0.20438430166917995,1
n1.2_W10,1.2,30.0,1.0,10,-3.723333333333333,0.3629895681910801,0.3629895681910801,1
n1.2_W10,1.2,30.0,1.0,10,-3.7199999999999998,0.23646326317417724,0.23646326317417724,1
n1.2_W10,1.2,30.0,1.0,10,-3.7166666666666663,0.5867190029485891,0.5867190029485891,1
n1.2_W10,1.2,30.0,1.0,10,-3.7133333333333334,0.92076235922791,0.92076235922791,1
n1.2_W10,1.2,30.0,1.0,10,-3.71,0.9714951775484183,0.9714951775484183,1
n1.2_W10,1.2,30.0,1.0,10,-3.7066666666666666,0.783099971417454,0.783099971417454,1
n1.2_W10,1.2,30.0,1.0,10,-3.703333333333333,0.716388400212819,0.716388400212819,1
n1.2_W10,1.2,30.0,1.0,10,-3.6999999999999997,0.411763832566513,0.411763832566513,1
n1.2_W10,1.2,30.0,1.0,10,-3.6966666666666663,0.10095762762442077,0.10095762762442077,1
n1.2_W10,1.2,30.0,1.0,10,-3.6933333333333334,0.18786383469582618,0.18786383469582618,1
n1.2_W10,1.2,30.0,1.0,10,-3.69,0.3868573739684893,0.3868573739684893,1
n1.2_W10,1.2,30.0,1.0,10,-3.6866666666666665,0.8593772452477875,0.8593772452477875,1
n1.2_W10,1.2,30.0,1.0,10,-3.683333333333333,0.12573603172255612,0.12573603172255612,1
n1.2_W10,1.2,30.0,1.0,10,-3.6799999999999997,0.16631783855190388,0.16631783855190388,2
n1.2_W10,1.2,30.0,1.0,10,-3.6766666666666663,0.6843698844461256,0.6843698844461256,2
n1.2_W10,1.2,30.0,1.0,10,-3.6733333333333333,0.9939534064704809,0.9939534064704809,2
n1.2_W10,1.2,30.0,1.0,10,-3.67,0.9441791405145951,0.9441791405145951,2
n1.2_W10,1.2,30.0,1.0,10,-3.6666666666666665,0.9928083446117653,0.9928083446117653,2
n1.2_W10,1.2,30.0,1.0,10,-3.663333333333333,0.9261517025425855,0.9261517025425855,2
n1.2_W10,1.2,30.0,1.0,10,-3.6599999999999997,0.5794885212071326,0.5794885212071326,2
n1.2_W10,1.2,30.0,1.0,10,-3.6566666666666663,0.23784182878855803,0.23784182878855803,2
n1.2_W10,1.2,30.0,1.0,10,-3.6533333333333333,0.044642533012450435,0.044642533012450435,2
n1.2_W10,1.2,30.0,1.0,10,-3.65,0.5763036865584941,0.5763036865584941,2
n1.2_W10,1.2,30.0,1.0,10,-3.6466666666666665,0.0148704628079584,0.0148704628079584,2
n1.2_W10,1.2,30.0,1.0,10,-3.643333333333333,0.2693804661959463,0.2693804661959463,2
n1.2_W10,1.2,30.0,1.0,10,-3.6399999999999997,0.7013321855235118,0.7013321855235118,2
n1.2_W10,1.2,30.0,1.0,10,-3.6366666666666667,0.5666940023435536,0.5666940023435536,2
n1.2_W10,1.2,30.0,1.0,10,-3.6333333333333333,0.3181518932886791,0.3181518932886791,2
n1.2_W10,1.2,30.0,1.0,10,-3.63,0.6967156636092919,0.6967156636092919,2
n1.2_W10,1.2,30.0,1.0,10,-3.6266666666666665,0.01584472080607168,0.01584472080607168,2
n1.2_W10,1.2,30.0,1.0,10,-3.623333333333333,0.2439974388009292,0.2439974388009292,2
n1.2_W10,1.2,30.0,1.0,10,-3.6199999999999997,0.3741128557224546,0.3741128557224546,2
n1.2_W10,1.2,30.0,1.0,10,-3.6166666666666667,0.49069822886014125,0.49069822886014125,2
n1.2_W10,1.2,30.0,1.0,10,-3.6133333333333333,0.630848550981723,0.630848550981723,2
n1.2_W10,1.2,30.0,1.0,10,-3.61,0.7893662064089333,0.7893662064089333,2
n1.2_W10,1.2,30.0,1.0,10,-3.6066666666666665,0.9159303113507813,0.9159303113507813,2
n1.2_W10,1.2,30.0,1.0,10,-3.603333333333333,0.9447680637679394,0.9447680637679394,2
n1.2_W10,1.2,30.0,1.0,10,-3.5999999999999996,0.4731658295418621,0.4731658295418621,2
n1.2_W10,1.2,30.0,1.0,10,-3.5966666666666667,0.007636913406258546,0.007636913406258546,2
n1.2_W10,1.2,30.0,1.0,10,-3.5933333333333333,0.061869453906165106,0.061869453906165106,2
n1.2_W10,1.2,30.0,1.0,10,-3.59,0.07308616899420513,0.07308616899420513,2
n1.2_W10,1.2,30.0,1.0,10,-3.5866666666666664,0.1083763682421859,0.1083763682421859,2
n1.2_W10,1.2,30.0,1.0,10,-3.583333333333333,0.578899278857446,0.578899278857446,2
n1.2_W10,1.2,30.0,1.0,10,-3.58,0.7533085298233018,0.7533085298233018,2
n1.2_W10,1.2,30.0,1.0,10,-3.5766666666666667,0.7019412030836287,0.7019412030836287,2
n1.2_W10,1.2,30.0,1.0,10,-3.5733333333333333,0.8928775239688169,0.8928775239688169,2
n1.2_W10,1.2,30.0,1.0,10,-3.57,0.9874096806265167,0.9874096806265167,2
n1.2_W10,1.2,30.0,1.0,10,-3.5666666666666664,0.9949782127279192,0.9949782127279192,2
n1.2_W10,1.2,30.0,1.0,10,-3.563333333333333,0.9784164578395173,0.9784164578395173,2
n1.2_W10,1.2,30.0,1.0,10,-3.56,0.9850813520784216,0.9850813520784216,2
n1.2_W10,1.2,30.0,1.0,10,-3.5566666666666666,1.0000561880266647,1.0000561880266647,2
n1.2_W10,1.2,30.0,1.0,10,-3.5533333333333332,0.9386432345365924,0.9386432345365924,2
n1.2_W10,1.2,30.0,1.0,10,-3.55,0.6289256886217744,0.6289256886217744,2
n1.2_W10,1.2,30.0,1.0,10,-3.5466666666666664,0.9537390478492471,0.9537390478492471,2
n1.2_W10,1.2,30.0,1.0,10,-3.543333333333333,0.20042544112275396,0.20042544112275396,2
n1.2_W10,1.2,30.0,1.0,10,-3.54,0.018320620207977218,0.018320620207977218,2
n1.2_W10,1.2,30.0,1.0,10,-3.5366666666666666,0.019095078457767888,0.019095078457767888,2
n1.2_W10,1.2,30.0,1.0,10,-3.533333333333333,0.1316063395818703,0.1316063395818703,2
n1.2_W10,1.2,30.0,1.0,10,-3.53,0.3169710504130539,0.3169710504130539,2
n1.2_W10,1.2,30.0,1.0,10,-3.5266666666666664,0.4848885272028805,0.4848885272028805,2
n1.2_W10,1.2,30.0,1.0,10,-3.5233333333333334,0.8819660857141453,0.8819660857141453,2
n1.2_W10,1.2,30.0,1.0,10,-3.52,0.6004389039295247,0.6004389039295247,2
n1.2_W10,1.2,30.0,1.0,10,-3.5166666666666666,0.02655468722600121,0.02655468722600121,2
n1.2_W10,1.2,30.0,1.0,10,-3.513333333333333,0.15481426827183442,0.15481426827183442,2
n1.2_W10,1.2,30.0,1.0,10,-3.51,0.2845962250091732,0.2845962250091732,2
n1.2_W10,1.2,30.0,1.0,10,-3.5066666666666664,0.329325288622212,0.329325288622212,2
n1.2_W10,1.2,30.0,1.0,10,-3.503333333333333,0.3416938971705765,0.3416938971705765,2
n1.2_W10,1.2,30.0,1.0,10,-3.5,0.3345933512465928,0.3345933512465928,2
n1.2_W10,1.2,30.0,1.0,10,-3.4966666666666666,0.29681330935173816,0.29681330935173816,2
n1.2_W10,1.2,30.0,1.0,10,-3.493333333333333,0.194362926429281,0.194362926429281,2
n1.2_W10,1.2,30.0,1.0,10,-3.4899999999999998,0.08026444644925476,0.08026444644925476,2
n1.2_W10,1.2,30.0,1.0,10,-3.4866666666666664,0.029347200562634197,0.029347200562634197,2
n1.2_W10,1.2,30.0,1.0,10,-3.4833333333333334,0.07924365714989996,0.07924365714989996,2
n1.2_W10,1.2,30.0,1.0,10,-3.48,0.05904983106942375,0.05904983106942375,2
n1.2_W10,1.2,30.0,1.0,10,-3.4766666666666666,0.020642498210848386,0.020642498210848386,2
n1.2_W10,1.2,30.0,1.0,10,-3.473333333333333,0.0015806957697702205,0.0015806957697702205,2
n1.2_W10,1.2,30.0,1.0,10,-3.4699999999999998,0.0016462483165648068,0.0016462483165648068,2
n1.2_W10,1.2,30.0,1.0,10,-3.466666666666667,0.001838193371323204,0.001838193371323204,2
n1.2_W10,1.2,30.0,1.0,10,-3.4633333333333334,0.10446151430990466,0.10446151430990466,2
n1.2_W10,1.2,30.0,1.0,10,-3.46,1.002884642046436,1.002884642046436,2
n1.2_W10,1.2,30.0,1.0,10,-3.4566666666666666,0.9298798100243527,0.9298798100243527,2
n1.2_W10,1.2,30.0,1.0,10,-3.453333333333333,0.9514646092613323,0.9514646092613323,2
n1.2_W10,1.2,30.0,1.0,10,-3.4499999999999997,0.9862913528691571,0.9862913528691571,2
n1.2_W10,1.2,30.0,1.0,10,-3.4466666666666663,1.0549644191278011,1.0549644191278011,2
n1.2_W10,1.2,30.0,1.0,10,-3.4433333333333334,1.0014267911477097,1.0014267911477097,2
n1.2_W10,1.2,30.0,1.0,10,-3.44,0.9960863020963041,0.9960863020963041,2
n1.2_W10,1.2,30.0,1.0,10,-3.4366666666666665,1.0011769448853711,1.0011769448853711,2
n1.2_W10,1.2,30.0,1.0,10,-3.433333333333333,0.23444866110334167,0.23444866110334167,2
n1.2_W10,1.2,30.0,1.0,10,-3.4299999999999997,1.038519959728889,1.038519959728889,2
n1.2_W10,1.2,30.0,1.0,10,-3.4266666666666667,1.0000347494068347,1.0000347494068347,2
n1.2_W10,1.2,30.0,1.0,10,-3.4233333333333333,0.9116458245089998,0.9116458245089998,2
n1.2_W10,1.2,30.0,1.0,10,-3.42,0.6152636543615347,0.6152636543615347,2
n1.2_W10,1.2,30.0,1.0,10,-3.4166666666666665,0.23649426647757701,0.23649426647757701,2
n1.2_W10,1.2,30.0,1.0,10,-3.413333333333333,0.11973720586586627,0.11973720586586627,2
n1.2_W10,1.2,30.0,1.0,10,-3.41,0.007293691912554663,0.007293691912554663,2
n1.2_W10,1.2,30.0,1.0,10,-3.4066666666666667,0.005505498323017133,0.005505498323017133,2
n1.2_W10,1.2,30.0,1.0,10,-3.4033333333333333,0.2113898854238307,0.2113898854238307,2
n1.2_W10,1.2,30.0,1.0,10,-3.4,0.889870023110525,0.889870023110525,2
n1.2_W10,1.2,30.0,1.0,10,-3.3966666666666665,0.2629018267934435,0.2629018267934435,2
n1.2_W10,1.2,30.0,1.0,10,-3.393333333333333,0.18304812831823208,0.18304812831823208,2
n1.2_W10,1.2,30.0,1.0,10,-3.3899999999999997,0.42638156492764473,0.42638156492764473,2
n1.2_W10,1.2,30.0,1.0,10,-3.3866666666666667,0.13523114972631142,0.13523114972631142,2
n1.2_W10,1.2,30.0,1.0,10,-3.3833333333333333,0.21856411695693218,0.21856411695693218,2
n1.2_W10,1.2,30.0,1.0,10,-3.38,0.2096514199398219,0.2096514199398219,2
n1.2_W10,1.2,30.0,1.0,10,-3.3766666666666665,0.1639196528591577,0.1639196528591577,2
n1.2_W10,1.2,30.0,1.0,10,-3.373333333333333,0.10041250889912876,0.10041250889912876,2
n1.2_W10,1.2,30.0,1.0,10,-3.37,0.03517887080836988,0.03517887080836988,2
n1.2_W10,1.2,30.0,1.0,10,-3.3666666666666667,0.01006124356789694,0.01006124356789694,2
n1.2_W10,1.2,30.0,1.0,10,-3.3633333333333333,1.0925109840940075,1.0925109840940075,2
n1.2_W10,1.2,30.0,1.0,10,-3.36,0.03609961463397623,0.03609961463397623,2
n1.2_W10,1.2,30.0,1.0,10,-3.3566666666666665,0.022210187002311525,0.022210187002311525,2
n1.2_W10,1.2,30.0,1.0,10,-3.353333333333333,0.006059445435761225,0.006059445435761225,2
n1.2_W10,1.2,30.0,1.0,10,-3.35,0.07251476333129386,0.07251476333129386,2
n1.2_W10,1.2,30.0,1.0,10,-3.3466666666666667,0.18863186268099827,0.18863186268099827,2
